Time,Elastic Energy,Bulk free energy,Gradient Energy,Total Energy
6.92967E+13,4.469091212,5.046321571,3.582328339,13.09774112
6.97365E+13,4.468996054,5.046433122,3.58231195,13.09774113
7.06161E+13,4.469091212,5.046321572,3.582328338,13.09774112
7.10559E+13,4.468996054,5.046433121,3.582311951,13.09774113
7.12758E+13,4.469091212,5.046321573,3.582328337,13.09774112
7.17156E+13,4.468996054,5.04643312,3.582311952,13.09774113
7.19355E+13,4.469091212,5.046321575,3.582328336,13.09774112
7.20455E+13,4.468996054,5.046433118,3.582311953,13.09774113
7.21005E+13,4.469091211,5.046321576,3.582328335,13.09774112
7.22104E+13,4.468996055,5.046433117,3.582311954,13.09774113
7.22654E+13,4.469091211,5.046321577,3.582328334,13.09774112
7.23754E+13,4.468996055,5.046433116,3.582311955,13.09774113
7.24303E+13,4.469091211,5.046321578,3.582328333,13.09774112
7.25403E+13,4.468996055,5.046433115,3.582311955,13.09774113
7.27602E+13,4.469091211,5.046321579,3.582328333,13.09774112
7.28701E+13,4.468996055,5.046433114,3.582311956,13.09774113
7.309E+13,4.469091211,5.04632158,3.582328332,13.09774112
7.35298E+13,4.468996055,5.046433114,3.582311957,13.09774113
7.37497E+13,4.469091211,5.04632158,3.582328331,13.09774112
7.41895E+13,4.468996055,5.046433113,3.582311958,13.09774113
7.50692E+13,4.469091211,5.046321581,3.582328331,13.09774112
7.5509E+13,4.468996055,5.046433112,3.582311958,13.09774113
7.63886E+13,4.469091211,5.046321582,3.58232833,13.09774112
7.68284E+13,4.468996055,5.046433111,3.582311959,13.09774113
7.7708E+13,4.46909121,5.046321582,3.582328329,13.09774112
7.94672E+13,4.468996055,5.046433111,3.582311959,13.09774113
8.29856E+13,4.46909121,5.046321583,3.582328329,13.09774112
8.47449E+13,4.468996055,5.04643311,3.58231196,13.09774113
8.56245E+13,4.46909121,5.046321584,3.582328328,13.09774112
8.73837E+13,4.468996056,5.04643311,3.58231196,13.09774113
9.09021E+13,4.46909121,5.046321584,3.582328328,13.09774112
9.26613E+13,4.468996056,5.046433109,3.582311961,13.09774113
9.3541E+13,4.46909121,5.046321585,3.582328328,13.09774112
9.39808E+13,4.468996056,5.046433109,3.582311961,13.09774113
9.42007E+13,4.46909121,5.046321585,3.582328327,13.09774112
